galaxy,quality,radius_nominal_kpc,fractional_velocity_error,shadow_delta_v2_nominal_km2_s2,shadow_sign_probability_positive,shadow_sign_evidence_bits,shadow_fixed_nuisance_closure_cost_sigma,g_observed_p50_m_s2,g_baryonic_p50_m_s2,g_inobservable_p025_m_s2,g_inobservable_p16_m_s2,g_inobservable_p50_m_s2,g_inobservable_p84_m_s2,g_inobservable_p975_m_s2,mass_inobservable_p025_solar,mass_inobservable_p16_solar,mass_inobservable_p50_solar,mass_inobservable_p84_solar,mass_inobservable_p975_solar,inobservable_status,authority
UGC06787,2,5.43,0.01730769230769231,18893.195480000002,0.91015625,2.476438043942987,11.018574651869251,3.3065160299292793e-10,2.170246811278119e-10,-4.393298839839299e-11,2.755133999043755e-11,1.1184229661099634e-10,2.2554737779529615e-10,4.2382898921689614e-10,-17029997802.591656,8001350410.791437,22274942781.446156,31127497450.106434,39551754005.83213,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,5.56,0.013004291845493562,18868.34433,0.91943359375,2.6336777857541844,14.784237280178584,3.1866961368893686e-10,2.092829387474251e-10,-4.0742073728020166e-11,2.629243353538276e-11,1.0861952384275571e-10,2.1802737476897216e-10,4.1282477691204913e-10,-16114084686.504034,8409147367.176348,22638512392.306736,31239050402.923477,39643132279.3746,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,5.67,0.010643776824034334,19234.62257,0.92138671875,2.669083121885383,18.45639406061875,3.131365514076992e-10,2.0312481189495533e-10,-3.703027018481371e-11,2.9162161953746296e-11,1.0874540037239735e-10,2.166952480255707e-10,4.0389077038393925e-10,-15463544473.482548,9358910871.647322,23754052735.26594,32470461788.919994,40835440436.1686,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,5.79,0.013004291845493562,19628.96927000001,0.927490234375,2.785680879199234,15.454770280921004,3.0637677254914505e-10,1.9678710715957375e-10,-3.340602214896369e-11,3.1046848569678e-11,1.0916092573033654e-10,2.16266006118621e-10,3.9474531489781964e-10,-14421618288.901104,10618422851.525818,24800001135.553688,33593300582.29654,42199055864.97608,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,5.91,0.02887931034482759,19621.37298,0.924072265625,2.7192292298693976,7.02395185055093,2.96818532926015e-10,1.9012453732880837e-10,-3.3086850443393924e-11,3.0311021570076494e-11,1.0696596206058643e-10,2.1213765559067652e-10,3.9721815793274953e-10,-15378013412.858526,10343198960.659752,25030713254.61758,35009911252.305786,44949630221.80635,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,6.03,0.03206896551724138,20030.056150000004,0.929931640625,2.835093073324312,6.474288734678891,2.903778578559669e-10,1.8410984802706583e-10,-3.027451481086272e-11,3.0981358885581575e-11,1.0596650816968237e-10,2.0953207576158955e-10,3.8277472394237304e-10,-13992586748.481611,11006746476.948635,25942415117.972557,35778719420.920845,46603314765.68773,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,6.2,0.007068965517241379,20570.60793,0.941162109375,3.0871106637700385,30.271264481127908,2.8302784272462354e-10,1.7632019982718132e-10,-2.1458144777846838e-11,3.524085861370283e-11,1.0644652160288822e-10,2.0348637818463788e-10,3.752953264086218e-10,-11106283012.311811,13970763199.921251,27523643602.253525,36618709601.02379,45427159867.496124,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,6.5,0.061373390557939916,21952.491349999997,0.9423828125,3.117356950638159,3.7186329613593654,2.7310410831249776e-10,1.6376513900734672e-10,-2.286361315479665e-11,3.466398042084077e-11,1.0663233424768886e-10,2.0711664805908107e-10,3.8104636093148453e-10,-11594637875.960438,13888698792.090427,30343273895.391533,43846159711.419365,58744130966.35881,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,6.85,0.03221276595744681,23814.262169999998,0.968017578125,3.96657699846255,7.631341160233477,2.627254782474755e-10,1.5091807948167034e-10,-5.108562752051481e-12,4.60128531903665e-11,1.115702269753739e-10,2.0314653035944399e-10,3.6624899986079646e-10,-3368022430.913385,21175443145.635242,34743944575.29808,46299053202.03912,58212990166.18681,SIGN_AMBIGUOUS_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,6.98,0.012923728813559321,24598.796850000006,0.97802734375,4.508146903670325,19.559347224091894,2.6040880343075973e-10,1.4663868845549764e-10,1.5062225798410962e-12,4.965677968929693e-11,1.1352046559760554e-10,2.0317029031947169e-10,3.6117168841835114e-10,1016878450.1359534,24056197098.819546,37037321442.135284,47135372774.692986,57556243596.865036,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,7.09,0.012330508474576271,24839.905529999996,0.9794921875,4.607682577221239,20.7357288652192,2.556897662759939e-10,1.431490823557118e-10,1.480432546305263e-12,4.997390661211011e-11,1.1251003743249448e-10,1.9942210310809994e-10,3.5600834478714297e-10,1017634267.4081247,24835362426.0775,37897810221.9058,48267657130.322,59303389185.95866,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,7.21,0.017172995780590717,25556.361969999998,0.98046875,4.678071905112637,15.242094220953444,2.5362286788726513e-10,1.396316079049356e-10,5.994365435213393e-12,5.2577254385102586e-11,1.1303211990135682e-10,1.9962580543771463e-10,3.547493848532494e-10,4089355816.206111,26488217604.590374,39641160148.324425,50346977946.07663,61872795258.830025,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,7.22,0.008487394957983193,26047.450470000007,0.9833984375,4.912537158749661,31.22836927957095,2.5555708596746753e-10,1.3938153292848728e-10,8.788196161798412e-12,5.430648822549761e-11,1.1555693940716436e-10,2.0199940106385497e-10,3.581822220181876e-10,5610893631.565232,27932066888.7326,40451854077.28049,51163548292.69126,61556402422.96152,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,7.33,0.028403361344537813,26256.4381,0.981201171875,4.733213459305099,9.42007612508242,2.5219555672586806e-10,1.3632944458845804e-10,6.507411871007981e-12,5.3481244557156924e-11,1.1529652074908418e-10,2.0392705219093378e-10,3.5863628634209073e-10,4142488457.801979,28085798275.329365,41342272758.21919,53449380418.43195,65443890941.63215,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,7.45,0.014602510460251046,26958.16195000001,0.9873046875,5.299560281858908,18.717903277688464,2.5058950453219713e-10,1.33094597024013e-10,1.015665566676085e-11,5.6440053472080014e-11,1.1634874757217145e-10,2.0117022796288838e-10,3.511030387430718e-10,7629033083.908687,30444911683.164696,43177851333.79064,54506846768.512596,65907591751.67165,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,7.56,0.042083333333333334,27654.307129999997,0.985595703125,5.117356950638158,6.628887270920572,2.4916835379124417e-10,1.3022830531805712e-10,9.484634833882976e-12,5.622456879924499e-11,1.1954770692507384e-10,2.053952176613851e-10,3.671436436410645e-10,7285146561.866318,30470542187.720997,44873756064.632805,59380530169.618835,72931619672.16312,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,8.26,0.0034412955465587046,32740.22652,0.995849609375,6.912537158749661,92.78446870681384,2.4092071676484837e-10,1.126457620612956e-10,2.986898672068206e-11,7.097604826603766e-11,1.2770207397072657e-10,2.0786641852483347e-10,3.539801149892331e-10,26597913712.462616,45238157011.83101,58487632731.753426,71274224737.58559,84643802064.83466,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,8.98,0.03535714285714286,37015.0842,0.9990234375,9.0,10.016368400607966,2.310634449255977e-10,9.712065486544444e-11,3.95882112397709e-11,7.83681762771924e-11,1.325970837153235e-10,2.1354175443412986e-10,3.5815771356447487e-10,37913164775.14062,55703622033.92405,72045792167.35403,90291881143.76523,109117000392.83183,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,9.09,0.028181818181818183,37777.04582,0.998291015625,8.192645077942396,12.768188320327496,2.298452007141714e-10,9.502930852867276e-11,4.135011613248059e-11,8.040024984876289e-11,1.3386949129413363e-10,2.1347646641947723e-10,3.514061983587879e-10,41958668088.704254,58673757511.63935,74688060932.44098,92037867214.42537,110987735990.05972,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,9.3,0.002874015748031496,38767.31332,0.999267578125,9.415037499278844,128.13154362622677,2.2633497141344551e-10,9.12147093730092e-11,4.558641289681975e-11,8.288206261083858e-11,1.343857923586381e-10,2.088706675674823e-10,3.469335449618159e-10,47906607097.00881,63625646431.694534,78721077062.71906,94224254781.4445,111696396660.17778,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,10.32,0.003794466403162055,40501.02027,0.99951171875,10.0,103.83008128338159,2.0217154384627567e-10,7.50565208977928e-11,4.891015993106184e-11,8.080440531037154e-11,1.2639438764476345e-10,1.9387354166606356e-10,3.174799042841045e-10,57565656695.07294,75009461690.33566,91841515906.57996,109553657019.74112,129164525834.46974,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,11.38,0.00805668016194332,39240.30742,0.999755859375,11.0,49.978807935431675,1.7475247433986e-10,6.306553255896862e-11,4.492568239140263e-11,7.200375356356967e-11,1.114768209143981e-10,1.684073640459792e-10,2.762837075397884e-10,62026906230.070305,80292171584.6103,98342601927.29977,117281182446.64545,139369993981.28006,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,12.4,0.013235294117647059,36339.561669999996,0.999755859375,11.0,30.319478374168646,1.491095782763173e-10,5.3973305425022586e-11,3.716485102275033e-11,6.136156589805002e-11,9.432081363038844e-11,1.436657993387902e-10,2.3443531043303925e-10,61465033120.117584,80811949065.79163,99101747008.32318,118557722123.0475,140824694160.99338,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,13.41,0.007292576419213974,33302.72982,0.999755859375,11.0,54.28674432534248,1.2764048521863348e-10,4.7069758831146047e-11,3.131981389446646e-11,5.117368616056779e-11,8.014887021228405e-11,1.2233120022167986e-10,2.0121026926814429e-10,61450981876.586655,80078833828.67477,98365333485.1304,117545171891.40132,138989908212.2603,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,14.43,0.0157847533632287,31671.027420000002,1.0,12.0003521774803,25.176148857888098,1.1244084761822898e-10,4.126117763773271e-11,2.7566999357994455e-11,4.551514851875535e-11,7.103864481342846e-11,1.082288357220432e-10,1.7813922236317654e-10,62768834171.59846,81318140651.37311,100534173697.51208,120448821400.1999,143091175694.15616,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,15.44,0.005136363636363636,31317.567329999998,0.999755859375,11.0,79.02674276038519,1.0201681189476416e-10,3.64698592583366e-11,2.6525442120965293e-11,4.246668312897454e-11,6.551848956362122e-11,9.92279499376114e-11,1.6127286679106491e-10,67262903658.92788,87568487800.91545,106854021147.74963,126900767914.21281,149954634206.67957,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,16.57,0.005090909090909091,32269.15077,1.0,12.0003521774803,83.02921408535457,9.532341315082585e-11,3.2085146623072755e-11,2.7100325756557963e-11,4.165565314614668e-11,6.298469055295052e-11,9.433558834075684e-11,1.5102507671313877e-10,74365688967.17075,97643728751.90439,118781266830.63824,140550866126.24213,165957595799.68716,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,17.58,0.008616071428571428,34784.00657,1.0,12.0003521774803,51.780065867356974,9.288136514276543e-11,2.885954147143213e-11,2.8819982231151518e-11,4.3343397337907744e-11,6.385046789889392e-11,9.476214231917468e-11,1.521364010194019e-10,84731651407.46024,111987621922.76021,137039092950.66843,161931377900.4848,189731617810.0323,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,18.6,0.008947368421052631,37292.65327,1.0,12.0003521774803,52.34908539577811,9.105632611068711e-11,2.6041171762742563e-11,3.130283435032512e-11,4.481709686096107e-11,6.489654244439072e-11,9.473115867090438e-11,1.502184837156699e-10,95391188345.21133,127392057196.05052,156297965321.6272,184990824961.68954,218348339230.74023,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,19.61,0.010897435897435897,40728.96667,1.0,12.0003521774803,45.31930304387051,9.126857719661606e-11,2.3584703916450964e-11,3.356368340849355e-11,4.708655449690109e-11,6.731823901287431e-11,9.708714951834584e-11,1.5217829323712208e-10,108531542473.46277,146257651987.3106,180930268363.09897,214388326248.31305,250892460636.8914,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,20.62,0.012175732217573223,43631.46837,1.0,12.0003521774803,42.21840448182262,9.032297262200366e-11,2.1569942948139164e-11,3.509013029171381e-11,4.879933301467943e-11,6.851147030987412e-11,9.837913478858856e-11,1.5288213220669996e-10,121280825001.53058,164227135428.5108,204713327274.90387,243529907717.38123,284447121331.139,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,21.64,0.012674897119341564,45975.4412,1.0,12.0003521774803,41.77283631200292,8.877904171997517e-11,1.9918737427596738e-11,3.6355631547057607e-11,4.965149324525095e-11,6.878548927358112e-11,9.781104089766801e-11,1.52785132030242e-10,131840219454.46317,181413519920.32288,227798596792.6456,271801559880.81555,313980243277.9874,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,22.77,0.01469387755102041,47312.88648,1.0,12.0003521774803,36.73666418325242,8.590519523827841e-11,1.8400216484276435e-11,3.6770560322270503e-11,4.877479110522247e-11,6.756514302333169e-11,9.541908501273071e-11,1.4826459285289513e-10,142738037362.43054,196761907566.67163,246974530055.7132,295222145133.40204,344410695279.7555,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,23.78,0.010809716599190283,48569.56455,1.0,12.0003521774803,50.73699734290854,8.363797623957896e-11,1.7235668052301845e-11,3.6297220169705077e-11,4.8256685986566706e-11,6.631269541626614e-11,9.347777221361414e-11,1.4410233445209659e-10,152450025478.0266,210892972141.63287,265883787455.11862,317118523318.4131,370246656434.04333,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,24.79,0.01353413654618474,49867.92797,1.0,12.0003521774803,41.201713700430815,8.148627580194138e-11,1.6123139264540865e-11,3.609870676515567e-11,4.760321952104408e-11,6.510887467530108e-11,9.24277203733484e-11,1.430161867565497e-10,162080702971.26312,225215545616.14877,284373293216.0516,340027417049.6,397997650221.0383,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,25.81,0.008320000000000001,50732.394329999996,1.0,12.0003521774803,68.03913680466793,7.90263538824279e-11,1.5015888829478347e-11,3.561934522808143e-11,4.6685782451455394e-11,6.366907097517666e-11,9.018972361516143e-11,1.3702017924901043e-10,171360180408.66458,238218015645.90637,302927309169.879,361714294116.1005,420330014156.2834,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,26.82,0.006693227091633466,51600.04287,1.0,12.0003521774803,85.84805678682926,7.652990420331868e-11,1.399924305181137e-11,3.522919907680103e-11,4.597738921802644e-11,6.238800414825942e-11,8.756446273585916e-11,1.3430280806804254e-10,179228859865.9922,251565127594.67987,320111435646.62683,383488849941.796,444255283018.2594,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,27.84,0.011075697211155379,51952.194579999996,1.0,12.0003521774803,52.47723092915492,7.381916006581464e-11,1.3068424577563232e-11,3.408432118130304e-11,4.4858873889722055e-11,6.05561279535116e-11,8.440605325595054e-11,1.2946883382890992e-10,186126504990.85068,263002198896.00766,333883952809.5056,401699719198.35425,468497063985.2246,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,29.41,0.013709677419354839,51008.587719999996,1.0,12.0003521774803,42.80967075517135,6.81450217311588e-11,1.175015943658716e-11,3.165283943562151e-11,4.168671616143605e-11,5.635720334612435e-11,7.894051316189662e-11,1.2054398460156307e-10,193768138876.37427,272397403604.09332,347376661225.0794,418329622361.4226,489234082932.2424,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,30.99,0.011829268292682927,50590.43655,1.0,12.0003521774803,50.299958054910626,6.36570436374946e-11,1.0544699298482114e-11,3.0308060765996875e-11,3.935531292947486e-11,5.290863796335109e-11,7.366681797736287e-11,1.1331405440383649e-10,201308951531.9403,284855246408.8972,363335825275.3435,436815065024.5034,510022581057.91876,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,32.57,0.01389558232931727,52585.88385,1.0,12.0003521774803,43.9215255997858,6.189701271834708e-11,9.517170832069745e-12,3.007478218329829e-11,3.914272883063457e-11,5.234570984122765e-11,7.287363953370178e-11,1.1140703654843703e-10,218707740027.43195,308639923472.7856,397317126263.8828,479751266188.2423,559827320869.9534,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,34.03,0.012817460317460318,54480.73537,1.0,12.0003521774803,48.60963899858127,6.088684135200662e-11,8.730355267708381e-12,3.03716571773996e-11,3.895033055291912e-11,5.203505642839084e-11,7.172084215134416e-11,1.0899306970368832e-10,237402310198.54688,333452003197.1036,429338000320.32983,523569556618.4263,611614198139.4473,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06787,2,37.19,0.01631372549019608,56860.0926,1.0,12.0003521774803,39.57695260626177,5.7109545612187194e-11,7.2254573346007456e-12,2.9156319022638926e-11,3.7414538151704736e-11,4.9739809834267955e-11,6.871653606359587e-11,1.0288523017228631e-10,266010270007.58047,378110651617.40094,490296216222.83875,597762828598.6151,704873875027.5176,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06818,2,3.5,0.08928571428571429,1296.4382,0.996826171875,7.299560281858908,3.8743686456057302,2.1251768731767226e-11,8.964481479781705e-12,2.979052731500933e-12,7.156313082307158e-12,1.2075773320585099e-11,1.789360410341117e-11,2.489370907915908e-11,313028674.0020413,676683232.7924383,1037288397.8129077,1421176633.449833,1838938166.0528214,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06818,2,4.37,0.0750394944707741,3019.5761999999995,1.0,12.0003521774803,6.711252646327457,2.983931450998769e-11,7.313713988702064e-12,1.1834783849864152e-11,1.6416536318181896e-11,2.2416270350611858e-11,2.9511874524654005e-11,3.8019971937344486e-11,1761207419.9252925,2314994384.87122,2993321711.469551,3766463338.0078382,4597975009.63408,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06818,2,5.24,0.07373595505617977,3998.1362500000005,1.0,12.0003521774803,7.3274710855147305,3.161719919480765e-11,6.61919116947353e-12,1.3935902076502803e-11,1.9097570575821744e-11,2.4903419062294043e-11,3.2178424068894e-11,4.181158867389444e-11,2927623784.929492,3809347289.9254413,4782931927.194558,5975787807.9345455,7229042187.438411,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06818,2,6.11,0.0881057268722467,3572.0998499999996,1.0,12.0003521774803,5.909641172986227,2.4761636522186016e-11,5.646575631249388e-12,9.70569226937943e-12,1.3794283194174945e-11,1.8987327199656745e-11,2.514431057945028e-11,3.3179352465420205e-11,2798323284.283023,3770627009.580408,4971718024.438145,6376691181.86583,7918172117.464169,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
UGC06818,2,6.98,0.08064516129032258,4494.35065,1.0,12.0003521774803,7.022553915761788,2.5955110418759624e-11,4.8295333057437384e-12,1.1906771342166483e-11,1.60029263588653e-11,2.1081484104069974e-11,2.7489523567665248e-11,3.551140486377583e-11,4387132592.290609,5653608157.784412,7235454382.660864,9033839202.479939,11118845411.629,POSITIVE_SIGNED_PROFILE_SUPPORTED_95,DERIVED_EFFECTIVE_INOBSERVABLE_CONDITIONAL_NOT_ONTOLOGIZED
